description,merchant
SHELL_GAS369 05/22 #XXXXX3456 PURCHASE FUEL MIAMI FL,Shell
SHELL_GAS369 07/01 #XXXXX6789 PURCHASE FUEL DALLAS TX,Shell
SHELL_GAS741 09/27 #XXXXX9012 PURCHASE FUEL MIAMI FL,Shell
SHELL_GAS963 11/14 #XXXXX7890 PURCHASE FUEL PORTLAND OR,Shell
SHILLEH 520 ERNSTON RD PARLIN 08859 NJ USA,SHILLEH HALAL
SHILLEH HALAL MEAT 520 ERNSTON RD PARLIN 08859 NJ USA,SHILLEH HALAL
SHOPRITE 02/24 PURCHASE KEASBEY NJ,ShopRite
SHOPRITE 03/23 PURCHASE NEWARK NJ,ShopRite
SHOPRITE 05/31 PURCHASE NEWARK NJ,ShopRite
SHOPRITE 08/16 PURCHASE PHILADELPHIA PA,ShopRite
SHOPRITE 12/02 PURCHASE KEASBEY NJ,ShopRite
SHOPRITE 12/09 PURCHASE PHILADELPHIA PA,ShopRite
SHOPRITE ABERDEEN S1 318 LLOYD RD ABERDEEN 07747 NJ USA,ShopRite
SHOPRITE ABERDEEN S1 ABERDEEN NJ,ShopRite
SHOPRITE HAZLET S1 3150 STATE HIGHWAY 35 HAZLET 07735 NJ USA,ShopRite
SHOPRITE HAZLET S1 3150 STATE HIGHWAY 35 HAZLET 07735 NJ USA (RETURN),ShopRite
SHOPRITE HAZLET S1 HAZLET NJ,ShopRite
SHOPRITE KINGS COMMON 1500 STATE HWY 35 SOUTH MIDDLETOWN 07748 NJ USA,ShopRite
SHOPRITE OF OLD BRIDGE2239 US HWY 9 OLD BRIDGE 08857 NJ USA,ShopRite
SHOWCASE (343) 55 PARSONAGE RD #2550A EDISON 08817 NJ USA,SHOWCASE
SHUDDER 07/27 PURCHASE NEW YORK NY,Shudder
SLACK.COM/BILL 05/31 PURCHASE 855-603-4427 CA,Slack
SLACK.COM/BILL 12/26 PURCHASE 855-603-4427 CA,Slack
SLICE*JaansPizza Old Bridge NJ,Jaans Pizza
SLICE*SALERNOSPIZZERIA902 BROADWAY19TH FLOOR NEW YORK CITY10010 NY USA,SALERNOS PIZZERIA
SLINGTV.COM 09/05 PURCHASE 888-795-4622 CO,Sling TV
SMASHVILLE HOT CHICKEN377 A GEORGE ST NEW BRUNSWICK08901 NJ USA,SMASHVILLE HOT CHICKEN
SNACK* JOYCE CREAMERY 2021 FILLMORE STSTE 185 SAN FRANCISCO94115 CA USA,JOYCE CREAMERY
SNAPOLOGY 16 POLO CLUB DRIVE 7329657627 07724 NJ USA,SNAPOLOGY
SOFI LENDING,SoFi Lending
SONIC 05/24 #XXXXX1234 PURCHASE FOOD OKLAHOMA CITY OK,Sonic Drive In
SONIC 09/17 #XXXXX7890 PURCHASE FOOD RENO NV,Sonic Drive In
SONIC DRIVE 11/24 #XXXXX0123 PURCHASE FOOD OKLAHOMA CITY OK,Sonic Drive In
SOUTH AMBOY YMCA 200 JOHN T O'LEARY BLVD SOUTH AMBOY 08879 NJ USA,YMCA
SOUTHWEST 02/05 #XXXXX1234 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST 03/25 #XXXXX9012 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST 05/12 #XXXXX7890 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST 06/29 #XXXXX6789 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST 08/16 #XXXXX5678 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST 12/19 #XXXXX2345 PURCHASE TRAVEL DALLAS TX,Southwest Airlines
SOUTHWEST AIR 526XXXXXXXX 03/21 PURCHASE 800-435-9792 TX,Southwest Airlines
SOUTHWEST AIR 526XXXXXXXX 10/16 PURCHASE 800-435-9792 TX,Southwest Airlines
SP * LA CONTESSA BY MA1207 ROUNDHILL RD 4102153087 21218 MD USA,LA CONTESSA
SP * LA CONTESSA BY MA1207 ROUNDHILL RD BALTIMORE 21218 MD USA,LA CONTESSA
SP EUVEXIA 4 S 2600 W HURRICANE 84737 UT USA,EUVEXIA
SP LA BONBONNIERE 2062 STATE ROUTE 27 EDISON 08817 NJ USA,LA BON BAKE SHOPPES
"SP LULU PRESS 627 DAVIS DR., SUITE 300 MORRISVILLE 27560 NC USA",LULU.COM
"SP MISEN 68 THIRD STREET, #212 BROOKLYN 11231 NY USA",MISEN
SPACENEEDLE478 02/21 PURCHASE ENTRY SEATTLE WA,Space Needle
SPEEDWAY 02/09 PURCHASE ENON OH,Speedway
SPEEDWAY 03434 1030 US HIGHWAY 9 N WOODBRIDGE 07095 NJ USA,Speedway
SPEEDWAY 07644 2451 NESCONSET HWY STONY BROOK 11790 NY USA,Speedway
SPEEDWAY 12/29 PURCHASE ENON OH,Speedway
SPEEDWAY LLC 10/18 PURCHASE ENON OH,Speedway
SPICY RAMEN_984 04/01 #XXXXX4988 PURCHASE FOOD NEW YORK NY,Spicy Ramen
SPIRIT AIR 1234567890 05/26 PURCHASE 801-401-2222 FL,Spirit Airlines
SPIRIT AIR 1234567890 09/13 PURCHASE 801-401-2222 FL,Spirit Airlines
SPOTHERO 844-356-8054,SPOTHERO
SPOTHERO 844-356-8054 125 S. CLARK ST.; #1300 CHICAGO 60603 IL USA,SPOTHERO
SPOTIFY 01/14 #XXXXX8901 PURCHASE SUBSCR STOCKHOLM SE,Spotify
SPOTIFY USA 09/23 PURCHASE NEW YORK NY,Spotify
SPOTIFY.COM 09/23 PURCHASE 877-778-7113 CA,Spotify
SPOTIFY.COM 10/13 PURCHASE STOCKHOLM SE,Spotify
SPOTIFY.COM/BILL 02/09 PURCHASE 844-728-7687 NY,Spotify
SPOTIFY.COM/BILL 04/25 PURCHASE 877-778-1161 SE,Spotify
SPOTIFY.COM/BILL 06/15 PURCHASE 844-728-7687 NY,Spotify
SPOTIFY.COM/BILL 10/05 PURCHASE 844-728-7687 NY,Spotify
SPOTIFY.COM/BILL 10/11 PURCHASE 844-994-2143 NY,Spotify
SPOTIFY456 01/03 #XXXXX3456 PURCHASE SUBSCR STOCKHOLM,Spotify
SPOTIFY456 02/02 #XXXXX6789 PURCHASE SUBSCR STOCKHOLM,Spotify
SPOTIFY456 08/13 #XXXXX1234 PURCHASE SUBSCR STOCKHOLM,Spotify
SPOTIFY678 06/26 #XXXXX2345 PURCHASE SUBSCR STOCKHOLM,Spotify
SPOTIFY789 03/13 #XXXXX2345 PURCHASE SUBSCR STOCKHOLM,Spotify
SPRING LAKE COMMUNITY 300 MADISON AVE 732-449-4530 07762 NJ USA,SPRING LAKE COMMUNITY
SPROUTS 06/19 PURCHASE PHOENIX AZ,Sprouts
SPROUTS 07/29 PURCHASE PHOENIX AZ,Sprouts
SPROUTS 09/11 PURCHASE PHOENIX AZ,Sprouts
SPROUTS FARMERS MARK 327 HIGHWAY 35 CLIFFWOOD 07721 NJ USA,Sprouts
SPROUTS_MKT369 06/18 #XXXXX6789 PURCHASE GROCERIES ORLANDO FL,Sprouts
SPROUTS_MKT741 09/14 #XXXXX9012 PURCHASE GROCERIES DALLAS TX,Sprouts
SPRTS_AUTHRTY369 05/09 #XXXXX3456 PURCHASE EQUIPMENT HOUSTON TX,Sports Authority
SPRTS_AUTHRTY369 05/09 #XXXXX3456 PURCHASE EQUIPMENT HOUSTON TX REF1,Sports Authority
SPRTS_AUTHRTY369 05/09 #XXXXX3456 PURCHASE EQUIPMENT HOUSTON TX REF2,Sports Authority
SPRTS_AUTHRTY369 05/09 #XXXXX3456 PURCHASE EQUIPMENT HOUSTON TX REF3,Sports Authority
SPRTS_AUTHRTY963 11/01 #XXXXX7890 PURCHASE EQUIPMENT SEATTLE WA,Sports Authority
SPRTS_AUTHRTY963 11/01 #XXXXX7890 PURCHASE EQUIPMENT SEATTLE WA REF1,Sports Authority
SPRTS_AUTHRTY963 11/01 #XXXXX7890 PURCHASE EQUIPMENT SEATTLE WA REF2,Sports Authority
SPRTS_AUTHRTY963 11/01 #XXXXX7890 PURCHASE EQUIPMENT SEATTLE WA REF3,Sports Authority
SPRTS_STORE456 01/07 #XXXXX5678 PURCHASE APPAREL SAN DIEGO CA,Sports Store
SQ *A-Z DOLLAR PLUS 201 NEW BRUNSWICK AVENUE WOODBRIDGE TO08861 NJ USA,A-Z DOLLAR
SQ *COLD STONE CREAMER444 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,COLD STONE
SQ *D'BELLA SALON 349 F MATAWAN ROAD MATAWAN 07747 NJ USA,D'BELLA SALON
SQ *FANTASY RIDE LLC 243 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,FANTASY RIDE
SQ *FANTASY RIDE LLC 250 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,FANTASY RIDE
SQ *FUN KIDS TRAIN 243 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,FUN KIDS TRAIN
SQ *HERITAGE AMUSEMENT3710 US-9 FREEHOLD TOWN07728 NJ USA,HERITAGE AMUSEMENT
SQ *ICECREAM TRUCK 324 WEST 47TH STREET NEW YORK 10036 NY USA,ICECREAM TRUCK
SQ *M CITY DOLLAR 250 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,M CITY DOLLAR
SQ *MAZUMDER ENTERTAIN243 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,MAZUMDER ENTERTAINMENT
SQ *MAZUMDER ENTERTAIN250 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,MAZUMDER ENTERTAINMENT
SQ *MAZUMDER ENTERTAIN336 NEW BRUNSWICK AVENUE WOODBRIDGE TO08863 NJ USA,MAZUMDER ENTERTAINMENT
SQ *PLAYLAND WOODBRIDG250 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,PLAYLAND
SQ *POTATO PALOOZA 250 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,POTATO PALOOZA
SQ *POTATO PALOOZA 463 GREEN STREET WOODBRIDGE TO07095 NJ USA,POTATO PALOOZA
SQ *POTATO PALOOZA WOODBRIDGE CENTER MALL WOODBRIDGE 07095 NJ USA,POTATO PALOOZA
SQ *ROBAAZ 1826 ROUTE-35 SOUTH AMBOY 08879 NJ USA,ROBAAZ
SQ *ROYAL CHICKEN 121 RARITAN STREET KEYPORT 07735 NJ USA,ROYAL CHICKEN
SQ *ROYAL CHICKEN 460 COUNTY ROAD CLIFFWOOD 07721 NJ USA,ROYAL CHICKEN
SQ *ROYAL CHICKEN 943 GROVE AVE LAURENCE HARB08879 NJ USA,ROYAL CHICKEN
SQ *ROYAL CHICKEN RARITAN ROAD KEYPORT 07735 NJ USA,ROYAL CHICKEN
SQ *THE ANCHOR FISH &amp; 469-695 GREENWOOD AVENUE SOUTH AMBOY 08879 NJ USA,THE ANCHOR FISH
SQ *TOYS STOP 243 WOODBRIDGE CENTER DRIVE WOODBRIDGE TO07095 NJ USA,TOYS STOP
SQ *ZARA SALON &amp; SPA 101 LINCOLN HIGHWAY EDISON 08820 NJ USA,ZARA SALON
SQ FOOD TRUCK 10/04 PURCHASE AUSTIN TX,Food Truck
SQ GRAND HYATT 05/01 PURCHASE SEOUL KOR,Grand Hyatt
SQ GRAND HYATT 07/17 PURCHASE TOKYO JPN,Grand Hyatt
SQ HILTON 08/19 PURCHASE BERLIN DEU,Hilton
SQ HILTON HOTEL 05/12 PURCHASE VIENNA AUT,Hilton
SQ HYATT REGENCY 03/07 PURCHASE PARIS FRA,Hyatt Regency
SQ MANDARIN ORIENTAL 10/02 PURCHASE PARIS FRA,Mandarin Oriental
SQ MARRIOTT HOTEL 02/11 PURCHASE DUBAI UAE,Marriott
SQ PARK HYATT 09/10 PURCHASE VIENNA AUT,Park Hyatt
SQ RITZ-CARLTON 03/18 PURCHASE CANCUN MEX,Ritz-Carlton
SQ RITZ-CARLTON 07/28 PURCHASE PARIS FRA,Ritz-Carlton
SQ RITZ-CARLTON 09/21 PURCHASE TOKYO JPN,Ritz-Carlton
SQ RITZ-CARLTON 11/03 PURCHASE PARIS FRA,Ritz-Carlton
SQ SHERATON HOTEL 02/24 PURCHASE TOKYO JPN,Sheraton
SQ SOFITEL 06/25 PURCHASE SYDNEY AUS,Sofitel
SQ SOFITEL 08/30 PURCHASE DUBAI UAE,Sofitel
SQ SOFITEL HOTEL 04/09 PURCHASE BERLIN DEU,Sofitel
SQ ST REGIS 07/06 PURCHASE MOSCOW RUS,St. Regis
SQ W HOTEL 06/14 PURCHASE AMSTERDAM NLD,W Hotel
SQ W HOTEL 08/08 PURCHASE BARCELONA ESP,W Hotel
SQUARESPACE.COM/BILL 06/16 PURCHASE 855-564-4353 NY,Squarespace
SQUARESPACE.COM/BILL 12/22 PURCHASE 646-576-3100 NY,Squarespace
ST JOHN VIANNEY HS 540A LINE RD 732-7390800 07733 NJ USA,St. John Vianney High School
ST JOHN VIANNEY HS 540A LINE RD 732-7390800 07733 NJ USA REF1,St. John Vianney High School
ST JOHN VIANNEY HS 540A LINE RD 732-7390800 07733 NJ USA REF2,St. John Vianney High School
ST JOHN VIANNEY HS 540A LINE RD 732-7390800 07733 NJ USA REF3,St. John Vianney High School
ST JOHN'S NURSERY SCHO2000 FLORENCE AVE 7328887886 07730 NJ USA,St. John's Nursery School
ST JOHN'S NURSERY SCHO2000 FLORENCE AVE HAZLET 07730 NJ USA,St. John's Nursery School
STAPLES 001023433140 ROUTE 35 HAZLET 07730 NJ USA,Staples
STAPLES 001023433140 ROUTE 35 HAZLET 07730 NJ USA (RETURN),Staples
STAR BAZAAR SOMERSET 1760 EASTON AVE SOMERSET 08873 NJ USA,STAR BAZAAR
STARBCKS_209 07/04 #XXXXX4902 PURCHASE COFFEE SEATTLE WA,Starbucks
STARBKS789 10/14 #XXXXX9012 PURCHASE LATTE DENVER CO,Starbucks
STARBUCKS 08/02 #XXXXX2345 PURCHASE FOOD CHICAGO IL,Starbucks
STARBUCKS 66554 EAST RUTHERFORD SYOSSET 11773 NY USA,Starbucks
STARBUCKS STORE 07438 265 MAIN STREET MATAWAN 07747 NJ USA,Starbucks
STARBUCKS STORE 12345 02/17 PURCHASE CHICAGO IL,Starbucks
STARBUCKS STORE 47413 1109 ROUTE 34 MATAWAN 07747 NJ USA,Starbucks
STARBUCKS123 09/28 #XXXXX4583 PURCHASE CAFE CHICAGO IL,Starbucks
STARBUCKS321 08/23 #XXXXX4577 PURCHASE CAFE SAN FRANCISCO CA,Starbucks
STARBUCKS321 11/21 #XXXXX4592 PURCHASE CAFE DETROIT MI,Starbucks
STARBUCKS3211 01/07 #XXXXX7654 PURCHASE COFFEE LOS ANGELES CA,Starbucks
STARBUCKS456 10/16 #XXXXX4586 PURCHASE CAFE SEATTLE WA,Starbucks
STARBUCKS654 07/18 #XXXXX4571 PURCHASE CAFE PORTLAND OR,Starbucks
STARBUCKS654 09/10 #XXXXX4580 PURCHASE CAFE MIAMI FL,Starbucks
STARBUCKS789 11/03 #XXXXX4589 PURCHASE CAFE LOS ANGELES CA,Starbucks
STARBUCKS987 08/05 #XXXXX4574 PURCHASE CAFE NEW YORK NY,Starbucks
STARBUX456 01/06 #XXXXX6789 PURCHASE COFFEE SEATTLE WA,Starbucks
STATEMENT CREDIT, 
STEWART'S SHOPS 09/27 PURCHASE ALBANY NY,Stewart's Shops
STOP & SHOP 03/15 PURCHASE HARTFORD CT,Stop & Shop
STOP & SHOP 03/20 PURCHASE QUINCY MA,Stop & Shop
STOP & SHOP 04/16 PURCHASE HARTFORD CT,Stop & Shop
STOP & SHOP 06/05 PURCHASE BOSTON MA,Stop & Shop
STOP & SHOP 09/01 PURCHASE HARTFORD CT,Stop & Shop
STOP & SHOP 11/27 PURCHASE BOSTON MA,Stop & Shop
STOP & SHOP 12/26 PURCHASE QUINCY MA,Stop & Shop
STOP &amp; SHOP 0801 100 RTE 36 KEYPORT 07735 NJ USA,Stop & Shop
STOP &amp; SHOP 0801 100 RTE 36 KEYPORT 07735 NJ USA (RETURN),Stop & Shop
STOP &amp; SHOP 0803 1049 US RTE 1 SOUTH EDISON 08820 NJ USA,Stop & Shop
STORE*N THAI PALACE 303 2ND STREETSUITE 800 SAN FRANCISCO94107 CA USA,N THAI
STORE*ROUND PIE PIZZA 303 2ND STREETSUITE 800 SAN FRANCISCO94107 CA USA,ROUND PIE PIZZA
STRBKS753 10/18 #XXXXX135792 PURCHASE SEATTLE WA,Starbucks
STRBKS789 10/13 #XXXXX9876 PURCHASE COFFEE&CO CHICAGO IL,Starbucks
STRBKS_COFE369 10/03 PURCHASE LATTE HOUSTON TX,Starbucks
STRONGVPN.COM/BILL 02/27 PURCHASE 525-555-1002 US,StrongVPN
STRONGVPN.COM/BILL 03/24 PURCHASE 800-755-8001 US,StrongVPN
STRONGVPN.COM/BILL 09/20 PURCHASE 888-555-4567 US,StrongVPN
STRONGVPN.COM/BILL 12/09 PURCHASE 745-555-4342 US,StrongVPN
STUBHUB DES:TIX PURCH ID:STUBHUB1234 INDN:JAMES BROWN CO ID:STUBHUBDE56 WEB,StubHub
STUBHUB DES:TIX PURCH ID:STUBHUB5678 INDN:JAMES TAYLOR CO ID:STUBHUBDE90 WEB,StubHub
STUBHUB DES:TIX PURCH ID:STUBHUB5678 INDN:MICHAEL BROWN CO ID:STUBHUBDE90 WEB,StubHub
STUBHUB DES:TIX PURCH ID:STUBHUB5678 INDN:OLIVIA BROWN CO ID:STUBHUBDE90 WEB,StubHub
STUBHUB DES:TIX PURCH ID:STUBHUB9012 INDN:OLIVIA TAYLOR CO ID:STUBHUBDE34 WEB,StubHub
"SUBMITTABLE - STRIPE 101 E FRONT ST, SUITE 500 MISSOULA 59802 MT USA",SUBMITTABLE
SUBMITTABLE - STRIPE 111 N HIGGINS AVE #300 MISSOULA 59802 MT USA,SUBMITTABLE
SUBWAY 04/10 #XXXXX6789 PURCHASE FOOD MIAMI FL,Subway
SUBWAY 06/09 #XXXXX7890 PURCHASE FOOD SPOKANE WA,Subway
SUBWAY 08/04 #XXXXX3456 PURCHASE FOOD GREENSBORO NC,Subway
SUBWAY 09/29 #XXXXX9012 PURCHASE FOOD DURHAM NC,Subway
SUBWAY123 01/01 #XXXXX1234 PURCHASE EATFRESH HOUSTON TX,Subway
SUBWAY123 01/02 PURCHASE MILFORD CT,Subway
SUBWAY123 08/17 #XXXXX4576 PURCHASE FOOD WASHINGTON DC,Subway
SUBWAY123 10/18 #XXXXX1234 PURCHASE EATFRESH LAS VEGAS NV,Subway
SUBWAY234 01/26 #XXXXX3456 PURCHASE FOOTLONG MIAMI FL,Subway
SUBWAY321 03/07 #XXXXX9876 PURCHASE EATFRESH MORENO VALLEY CA,Subway
SUBWAY321 04/11 #XXXXX3456 PURCHASE ITALIAN SAN DIEGO CA,Subway
SUBWAY321 04/11 #XXXXX5432 PURCHASE EATFRESH PROVIDENCE RI,Subway
SUBWAY321 06/15 #XXXXX2345 PURCHASE EATFRESH SAN FRANCISCO CA,Subway
SUBWAY321 07/12 #XXXXX4570 PURCHASE FOOD WASHINGTON DC,Subway
SUBWAY321 09/14 #XXXXX5678 PURCHASE SANDWICH AUSTIN TX,Subway
SUBWAY321 10/10 #XXXXX4585 PURCHASE FOOD LAS VEGAS NV,Subway
SUBWAY345 04/08 PURCHASE MILFORD CT,Subway
SUBWAY456 03/19 #XXXXX5678 PURCHASE FOOTLONG DALLAS TX,Subway
SUBWAY456 09/04 #XXXXX4579 PURCHASE FOOD ORLANDO FL,Subway
SUBWAY456 11/12 #XXXXX1234 PURCHASE EATFRESH SEATTLE WA,Subway
SUBWAY456 11/19 #XXXXX2345 PURCHASE FOOTLONG MIAMI FL,Subway
SUBWAY567 08/30 PURCHASE MILFORD CT,Subway
SUBWAY654 01/06 #XXXXX9876 PURCHASE EATFRESH PITTSBURGH PA,Subway
SUBWAY654 02/05 #XXXXX9876 PURCHASE EATFRESH RENO NV,Subway
SUBWAY654 05/31 #XXXXX8901 PURCHASE FOOTLONG ATLANTA GA,Subway
SUBWAY654 07/30 #XXXXX4573 PURCHASE FOOD CHICAGO IL,Subway
SUBWAY654 12/03 #XXXXX4594 PURCHASE FOOD LAS VEGAS NV,Subway
SUBWAY789 02/19 PURCHASE MILFORD CT,Subway
SUBWAY789 03/02 #XXXXX4567 PURCHASE MEATBALL NEW ORLEANS LA,Subway
SUBWAY789 04/01 #XXXXX8901 PURCHASE FOOTLONG PHOENIX AZ,Subway
SUBWAY789 05/21 #XXXXX2345 PURCHASE VEGGIE HOUSTON TX,Subway
SUBWAY789 05/26 PURCHASE MILFORD CT,Subway
SUBWAY789 09/22 #XXXXX4582 PURCHASE FOOD PHILADELPHIA PA,Subway
SUBWAY789 09/23 #XXXXX1234 PURCHASE EATFRESH AUSTIN TX,Subway
SUBWAY789 12/07 #XXXXX1234 PURCHASE EATFRESH PORTLAND OR,Subway
SUBWAY987 06/30 #XXXXX4567 PURCHASE CLUB NEW ORLEANS LA,Subway
SUBWAY987 07/18 #XXXXX2345 PURCHASE FOOTLONG HOUSTON TX,Subway
SUBWAY987 11/15 #XXXXX4591 PURCHASE FOOD PHOENIX AZ,Subway
SUBWAY_SNDWCH147 09/23 #XXXXX6789 PURCHASE FOOTLONG ATLANTA GA,Subway
SUBWAY_SNDWCH963 06/27 #XXXXX7890 PURCHASE FOOTLONG MIAMI FL,Subway
SUBZI MANDI CASH &amp; CAR1518 OAK TREE RD ISELIN 08830 NJ USA,SUBZI MANDI
SUBZI MANDI CASH &amp; CAR1518 OAK TREE ROAD ISELINE 08830 NJ USA,SUBZI MANDI
SUB_ZERO0_830 06/20 #XXXXX0832 PURCHASE COOLING_GEAR MADISON WI,Sub Zero
SUMMIT ONE VANDERBILT ONE VANDERBILT AVE 212-216-1716 10170 NY USA,SUMMIT ONE
SUNDAES INTERNATIONAL 1059 RT 34 MATAWAN 07747 NJ USA,SUNDAES INTERNATIONAL
SUNDAES INTERNATIONAL IN MATAWAN NJ,SUNDAES INTERNATIONAL
SUNDANCENOW 09/09 PURCHASE NEW YORK NY,Sundance Now
SUNOCO 0327962700 QPSGARDEN ST PKY MP 124.1 SOUTH AMBOY 08879 NJ USA,Sunoco
SUNOCO 05/07 PURCHASE PITTSBURGH PA,Sunoco
SUNOCO 07/13 PURCHASE PHILADELPHIA PA,Sunoco
SUNOCO 09/24 PURCHASE PHILADELPHIA PA,Sunoco
SUPERSUMMARY 548 MARKET ST #76678 8559532122 94104 CA USA,SUPERSUMMARY
SURFSHARK.COM/BILL 01/23 PURCHASE +44 2080581723 UK,Surfshark
SURFSHARK.COM/BILL 01/26 PURCHASE 613-555-8338 US,Surfshark
SURFSHARK.COM/BILL 04/16 PURCHASE 393-555-4998 US,Surfshark
SURFSHARK.COM/BILL 07/14 PURCHASE 888-555-5678 DE,Surfshark
SURFSHARK.COM/BILL 11/03 PURCHASE 844-555-1345 US,Surfshark
"SWEET ICE CREAMERY 55 PARSONAGE RD, SUITE 12 EDISON 08837 NJ USA",SWEET ICE CREAMERY
SWING LOOSE INDOOR GOL101 CRAWFORDS CORNER RD S 908-7056800 07733 NJ USA,SWING LOOSE
SWING LOOSE INDOOR GOL101 CRAWFORDS CORNER RD S 908-7056800 07733 NJ USA (RETURN),SWING LOOSE
SYNCHRONY PPD ID: 0833872958, 
SYNCHRONY PPD ID: 3189003650, 
SYNCHRONY PPD ID: 3685135645, 
SYNCHRONY PPD ID: 7731409586, 
Schwab Brokerage Transfer, 
Sizzling_SZECHUAN_343 07/18 #XXXXX9342 PURCHASE CHINESE_RESTRNT SAN_FRANCISCO CA,Sizzling Szechuan
Subway034 04/11 #XXXXX4039 PURCHASE EATFRESH MIAMI FL,Subway
T-MOBILE WEB PAYMENT 12920 SE 38TH ST 877-453-1304 98006 WA USA,T-MOBILE
T.J.MAXX_754 05/21 #XXXXX4759 PURCHASE DEPARTMENT_STORE FRAMINGHAM MA,T.J. Maxx
T135790 10/04 #XXXXX3456 WITHDRWL 1630 PHOENIX AZ FEE, 
T246813 10/16 #XXXXX7890 WITHDRWL 1845 MIAMI FL FEE, 
T456789 09/20 #XXXXX5678 WITHDRWL 1845 CHICAGO IL FEE, 
T468012 10/23 #XXXXX7890 WITHDRWL 1915 DALLAS TX FEE, 
T579102 10/30 #XXXXX7890 WITHDRWL 1915 DALLAS TX FEE, 
T680124 11/06 #XXXXX7890 WITHDRWL 1915 DALLAS TX FEE, 
T789012 09/27 #XXXXX9012 WITHDRWL 2130 HOUSTON TX FEE, 
TACO BELL 01/17 PURCHASE IRVINE CA,Taco Bell
TACO BELL 03/06 PURCHASE IRVINE CA,Taco Bell
TACO BELL 039089 125 STATE ROUTE 34 ABERDEEN 07747 NJ USA,Taco Bell
TACO BELL 039089 ABERDEEN NJ,Taco Bell
TACO BELL 04/23 PURCHASE IRVINE CA,Taco Bell
TACO BELL 06/10 PURCHASE IRVINE CA,Taco Bell
TACO BELL 07/28 PURCHASE IRVINE CA,Taco Bell
TACO BELL 08/24 #XXXXX3456 PURCHASE FOOD FORT COLLINS CO,Taco Bell
TACO BELL 10/13 #XXXXX4567 PURCHASE FOOD IRVINE CA,Taco Bell
TACO.BELL_235 07/14 #XXXXX9235 PURCHASE FAST_FOOD IRVINE CA,Taco Bell
TACO911 01/16 #XXXXX7890 PURCHASE BURRITO AUSTIN TX,Taco 911
TACOBELL321 02/06 #XXXXX6789 PURCHASE BURRITO AUSTIN TX,Taco Bell
TACOBELL321 03/01 #XXXXX3456 PURCHASE TACO HOUSTON TX,Taco Bell
TACOBELL321 11/01 #XXXXX1234 PURCHASE TACO HOUSTON TX,Taco Bell
TACOBELL456 04/01 #XXXXX4567 PURCHASE CRUNCHWRAP DENVER CO,Taco Bell
TACOBELL654 01/21 #XXXXX9876 PURCHASE LIVEMAS CHULA VISTA CA,Taco Bell
TACOBELL654 04/01 #XXXXX1234 PURCHASE LIVEMAS NEWPORT NEWS VA,Taco Bell
TACOBELL654 05/01 #XXXXX1234 PURCHASE LIVEMAS SIOUX FALLS SD,Taco Bell
TACOBELL654 06/20 #XXXXX2345 PURCHASE NACHOS DENVER CO,Taco Bell
TACOBELL789 05/01 #XXXXX8901 PURCHASE TACO LOS ANGELES CA,Taco Bell
TACOBELL987 02/20 #XXXXX2345 PURCHASE CHALUPA PHOENIX AZ,Taco Bell
TACOBELL987 02/25 #XXXXX5432 PURCHASE LIVEMAS MODESTO CA,Taco Bell
TACO_BLL147 05/20 PURCHASE BURRITO SEATTLE WA,Taco Bell
TACO_BLL258 08/16 PURCHASE BURRITO CHICAGO IL,Taco Bell
TACO_BLL369 11/12 PURCHASE BURRITO PHOENIX AZ,Taco Bell
TALABAT DES:FOOD ID:TALA5678 INDN:AHMAD HASSAN CO ID:TALAFD9012 WEB,Talabat
TARG3T_STR321 03/21 #XXXXX8901 PURCHASE ESSENTIALS DALLAS TX,Target
TARG3T_STR654 01/14 #XXXXX1234 PURCHASE GROCERIES DALLAS TX,Target
TARG3T_STR987 05/20 #XXXXX8901 PURCHASE ESSENTIALS SEATTLE WA,Target
TARGET 00010553100 PARSONAGE RD EDISON 08837 NJ USA,Target
TARGET 000119242105 ROUTE 35 MIDDLETOWN 07748 NJ USA,Target
TARGET 000192995000 HADLEY CENTER DR SOUTH PLAINFI07080 NJ USA,Target
TARGET 01/24 PURCHASE HOUSTON TX,Target
TARGET 03/04 PURCHASE MINNEAPOLIS MN,Target
TARGET 04/04 PURCHASE HOUSTON TX,Target
TARGET 06/13 PURCHASE HOUSTON TX,Target
TARGET 08/22 PURCHASE HOUSTON TX,Target
TARGET 10/03 PURCHASE MIAMI FL,Target
TARGET 10/06 PURCHASE MIAMI FL,Target
